time,open,high,low,close,Volume,Volume MA,Conversion Line,Base Line,Lagging Span,Leading Span A,Leading Span B,Plot,Plot,Developing Poc,Developing VA High,Developing VA Low,Plot,Plot,Shapes,MA,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Bitcoin Stock to Flow Model,Bitcoin Stock to Flow Model,Bitcoin Stock to Flow Model,Bitcoin Stock to Flow Model,Plot,Mayer Multiple,Strongly Overvalued,Weakly Overvalued,Weakly Undervalued,Strongly Undervalued,Plot,Plot,MA,Range High Percentile,Range High Percentile,Williams Vix Fix,Upper Band,Vix,Plot,RSI
2020-06-22T20:00:00-04:00,243.24,244.8,240.73,243.12,73617.31722,110762.20084500033,234.175,215.015,264.28,186.16250000000002,190,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.308068155451463,2.4,2.2,0.6,0.5,-2.823343518487866,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.017313578418
2020-06-23T20:00:00-04:00,243.08,249.04,230.66,234.44,145340.40386,110077.56935500035,234.175,215.015,275.68,186.16250000000002,190,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2584212004572826,2.4,2.2,0.6,0.5,-2.8618038289334087,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.02719114088701
2020-06-24T20:00:00-04:00,234.44,235.24,227.05,231.97,115681.7715,110003.22201200035,234.175,215.015,279.59,186.16250000000002,190,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2424520981476652,2.4,2.2,0.6,0.5,-2.874461642013128,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.204917815843636
2020-06-25T20:00:00-04:00,231.94,233.25,227.3,229.44,82612.00407,111128.74097850034,234.175,215.015,305.66,187.16375,190,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.226203854520299,2.4,2.2,0.6,0.5,-2.8875801968023165,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.33735891890833
2020-06-26T20:00:00-04:00,229.45,231.1,215.16,220.76,131871.66854,111303.69533800034,232.86,215.015,311.35,189.3325,190,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1774483649609921,2.4,2.2,0.6,0.5,-2.928353832182785,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42.49663738490832
2020-06-27T20:00:00-04:00,220.74,227.93,217.35,224.76,67155.37015,109995.07559800032,232.86,215.015,322.24,199.9375,190,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.359711304952807,1.1961839305759898,2.4,2.2,0.6,0.5,-2.9125566866553334,0.12539586268107678,-0.1375085019052053,NaN,NaN,NaN,NaN,NaN,NaN,45.74982900155543
2020-06-28T20:00:00-04:00,224.94,229.98,220.98,227.81,81211.46047,108485.14299650032,232.86,215.015,317.59,204.0025,190,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.209740425687271,2.4,2.2,0.6,0.5,-2.9013857499390134,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.15818737566044
2020-06-29T20:00:00-04:00,227.81,228.69,222.93,225.48,57678.37495,104253.50336000032,232.70999999999998,215.015,318.16,207.32000000000002,190,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1948047612556434,2.4,2.2,0.6,0.5,-2.9139950283915343,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46.46130337541237
2020-06-30T20:00:00-04:00,225.5,232.77,224.11,231.03,91282.49524,96813.46926800032,232.1,215.015,335.31,209.3775,190,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2213242484247442,2.4,2.2,0.6,0.5,-2.8920442037571377,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.89934202457894
2020-07-01T20:00:00-04:00,231.15,232.15,222.78,226.48,89324.16752,94627.83449800032,232.1,215.015,346.86,209.82,190,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1946154218426386,2.4,2.2,0.6,0.5,-2.9143425608456233,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.42826969579806
2020-07-02T20:00:00-04:00,226.43,228.26,224.31,225.06,67562.70084,95690.16927200032,232.1,215.015,387.4,210.315,190,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.184230102444114,2.4,2.2,0.6,0.5,-2.923038932440964,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46.365574369936795
2020-07-03T20:00:00-04:00,224.98,231.04,224.5,229.34,50799.01055,92820.78571550033,232.1,215.015,372.21,211.6375,190,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2033471141431213,2.4,2.2,0.6,0.5,-2.9067074115001796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.00191819755389
2020-07-04T20:00:00-04:00,229.34,229.93,223.5,227.67,45635.10833,83093.46158150032,232.1,215.015,386.22,211.6375,190,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.7271387180397,1.1916215922334994,2.4,2.2,0.6,0.5,-2.9165797770549258,0.1460649817957547,-0.12882157723633128,NaN,NaN,NaN,NaN,NaN,NaN,48.61686751798026
2020-07-05T20:00:00-04:00,227.62,241.99,227.08,241.65,140881.47975,85814.26915100032,232.1,215.015,389.82,211.6375,190,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2610480318922799,2.4,2.2,0.6,0.5,-2.8595732805682537,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,58.88430408626415
2020-07-06T20:00:00-04:00,241.71,243.82,234.55,239.37,84359.17662,85563.40693100033,232.1,215.015,401.21,211.6375,190,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2455424584048445,2.4,2.2,0.6,0.5,-2.8716781271708314,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56.8877878038614
2020-07-07T20:00:00-04:00,239.37,249,237.91,247.14,135216.78912,89114.32690650033,232.1,215.015,395.28,211.6375,190,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.281968984847231,2.4,2.2,0.6,0.5,-2.8423853970124933,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61.65879354501316
2020-07-08T20:00:00-04:00,247.11,247.67,237.04,242,107698.32774,91185.27968900032,232.1,215.015,379.75,212.85000000000002,190,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2517484714896847,2.4,2.2,0.6,0.5,-2.866079821228061,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,57.1529600151801
2020-07-09T20:00:00-04:00,242,242.12,235.56,241.2,71281.89551,92510.52096450032,232.1,219.695,397.51,212.98250000000002,190,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2439615068180017,2.4,2.2,0.6,0.5,-2.872076174634265,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56.461378859532616
2020-07-10T20:00:00-04:00,241.26,241.58,237.43,239.17,38867.96674,92249.73087650033,232.1,220.98000000000002,390.41,212.98250000000002,190,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.22995685740032,2.4,2.2,0.6,0.5,-2.8832522826970868,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.65412926078306
2020-07-11T20:00:00-04:00,239.18,243.9,236.51,242.81,61521.89806,86979.96933900032,232.1,222.435,395.78,212.98250000000002,190,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.45635877629762,1.2449035335628826,2.4,2.2,0.6,0.5,-2.8708953924843197,0.21878493654870948,-0.06889265093300484,NaN,NaN,NaN,NaN,NaN,NaN,57.2937877355052
2020-07-12T20:00:00-04:00,242.81,245.37,236.97,239.44,123671.08932,89482.65794400033,232.1,222.435,378.88,212.98250000000002,188.565,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.224049682798395,2.4,2.2,0.6,0.5,-2.887660859864649,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.15089995753699
2020-07-13T20:00:00-04:00,239.25,242.01,236.66,240.43,70522.18958,85741.74723000033,232.07999999999998,222.435,387.27,218.59,188.565,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.225533329111108,2.4,2.2,0.6,0.5,-2.8863416082236197,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.933013552420334
2020-07-14T20:00:00-04:00,240.4,241.44,236.36,238.33,116172.6802,85766.29266500034,232.07999999999998,222.435,424.94,219.525,188.565,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2114199187922214,2.4,2.2,0.6,0.5,-2.8979650126483363,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.8726727290463
2020-07-15T20:00:00-04:00,238.35,239.16,229.77,233.41,143676.52397,88819.51866000032,232.07999999999998,222.435,438.83,222.78375,188.565,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.183430902625278,2.4,2.2,0.6,0.5,-2.9216907496740347,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.301796914296574
2020-07-16T20:00:00-04:00,233.47,234.55,230.87,232.63,77645.6234,86108.21640300032,233.175,222.435,432.55,222.8475,184.065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1764481284762491,2.4,2.2,0.6,0.5,-2.927937543585593,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.59923864964102
2020-07-17T20:00:00-04:00,232.59,236.97,232.24,235.72,48348.09918,85167.85285450032,234.99,222.435,433.7,223.3575,184.065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.188852815285627,2.4,2.2,0.6,0.5,-2.917580432528996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.66091122429943
2020-07-18T20:00:00-04:00,235.69,240,233.28,239.17,47600.89962,83487.32481200031,235.89,222.435,431.5,223.7525,184.065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.906091991518252,1.2029469358162168,2.4,2.2,0.6,0.5,-2.906010802891901,0.19808082457049386,-0.0883420580481818,NaN,NaN,NaN,NaN,NaN,NaN,53.899613402190205
2020-07-19T20:00:00-04:00,239.26,239.8,233.85,236.1,75335.44265,84370.17819700032,235.89,224.86,422.31,225.355,184.065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1842509669063066,2.4,2.2,0.6,0.5,-2.9219422186375423,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.709727636536165
2020-07-20T20:00:00-04:00,236.12,247.18,235.77,245.65,132078.80192,86409.9935310003,235.89,225.125,407.59,224.595,184.065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2287173733708978,2.4,2.2,0.6,0.5,-2.8852315049820234,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,58.86519106141967
2020-07-21T20:00:00-04:00,245.64,269.49,241.62,264.28,152721.61078,89579.86569400031,246.495,233.07,415.92,224.595,178.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3176143293300455,2.4,2.2,0.6,0.5,-2.8151870207507024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69.47553848050413
2020-07-22T20:00:00-04:00,264.28,282.6,260.1,275.68,309092.35663,101656.34848350032,253.05,239.625,388.05,224.595,171.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3696583269356266,2.4,2.2,0.6,0.5,-2.7760386926764418,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.91026172466707
2020-07-23T20:00:00-04:00,275.56,287.8,268.39,279.59,180943.24479,108163.56019550031,255.65,242.22500000000005,395.62,224.595,171.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3844277747634717,2.4,2.2,0.6,0.5,-2.764974626792673,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75.23901113603324
2020-07-24T20:00:00-04:00,279.66,310,279.62,305.66,245086.42536,118136.12604700029,268.54,255.38,390.9,224.595,171.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5074491517639477,2.4,2.2,0.6,0.5,-2.6789785095531515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,81.86934965527757
2020-07-25T20:00:00-04:00,305.55,319.86,300.21,311.35,238205.03024,123002.3035715003,274.815,262.18,407.76,223.9375,171.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.296744331260705,1.5290728261757058,2.4,2.2,0.6,0.5,-2.663720725504346,0.4337074735554474,0.16970972390475333,NaN,NaN,NaN,NaN,NaN,NaN,82.94291492091494
2020-07-26T20:00:00-04:00,311.43,334.34,311.38,322.24,412079.39082,139388.3142815003,282.05500000000006,274.75,383.33,223.9375,171.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5754161935076931,2.4,2.2,0.6,0.5,-2.632570306575737,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84.79819896720137
2020-07-27T20:00:00-04:00,322.41,327.34,306.29,317.59,208395.57493,143047.2535720003,282.05500000000006,274.75,386.1,223.9375,171.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.546148898194259,2.4,2.2,0.6,0.5,-2.650381347036499,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80.75890223867745
2020-07-28T20:00:00-04:00,317.52,325.85,312.66,318.16,166994.97774,146012.0860720003,282.05500000000006,274.75,383.25,223.86249999999998,171.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5423338925521795,2.4,2.2,0.6,0.5,-2.6518484647651905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80.87913786933206
2020-07-29T20:00:00-04:00,318.15,342.4,314.52,335.31,175330.89075,151214.53583400027,286.085,278.78,395.47,223.5575,171.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.618070309645173,2.4,2.2,0.6,0.5,-2.6026911727864803,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84.09878083908171
2020-07-30T20:00:00-04:00,335.25,349.74,328.35,346.86,199448.49417,159243.56220550026,289.755,282.45,398.58,223.5575,171.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.6656336290306053,2.4,2.2,0.6,0.5,-2.57220285329196,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,85.82936278185358
2020-07-31T20:00:00-04:00,346.86,394,343.75,387.4,308505.51414,171592.74300950026,311.885,304.58,428.94,223.5575,171.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8504606627242906,2.4,2.2,0.6,0.5,-2.465009531482346,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,89.95976311808673
2020-08-01T20:00:00-04:00,387.4,415,325.75,372.21,573146.55922,194066.5165045003,322.385,315.08,433.89,223.5575,171.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.74155121550433,1.7692029353624936,2.4,2.2,0.6,0.5,-2.5084547564879993,0.5523986711767064,0.3414432509052422,NaN,NaN,NaN,NaN,NaN,NaN,80.49264727518772
2020-08-02T20:00:00-04:00,372.19,399.69,366.34,386.22,246596.58101,202870.2360760003,322.385,315.08,475.57,223.5575,171.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.826148290267366,2.4,2.2,0.6,0.5,-2.4750168092952904,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,82.33875002989691
2020-08-03T20:00:00-04:00,386.27,403.64,380.67,389.82,250989.96921,209611.10052650032,322.385,315.08,440.02,223.5575,171.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8336232226955942,2.4,2.2,0.6,0.5,-2.4692338051076517,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,82.78946395856407
2020-08-04T20:00:00-04:00,389.76,408,383.86,401.21,208377.23205,212846.1359305003,322.935,315.08,382.87,223.5575,171.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.877170731604615,2.4,2.2,0.6,0.5,-2.4439908521851885,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84.16625810259657
2020-08-05T20:00:00-04:00,401.21,404.03,391,395.28,147321.26982,216329.91825150032,323.62,315.08,388.96,223.5575,171.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8395907831978204,2.4,2.2,0.6,0.5,-2.4624604398410908,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80.55321498814021
2020-08-06T20:00:00-04:00,395.28,398.57,362.88,379.75,258109.57793,226817.9921890003,324.14,315.08,335.25,223.5575,171.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.7585966607039574,2.4,2.2,0.6,0.5,-2.50615301099688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.8538667803037
2020-08-07T20:00:00-04:00,379.76,400.06,376.18,397.51,109615.5909,229918.72675300032,324.425,315.08,352.77,225.89749999999998,171.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8311612736868887,2.4,2.2,0.6,0.5,-2.4640789259869464,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75.15792636103609
2020-08-08T20:00:00-04:00,397.5,401,384.02,390.41,144028.60348,233353.38479450034,325.385,315.08,353.71,226.54000000000002,177.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.50965485883954,1.7892753700569208,2.4,2.2,0.6,0.5,-2.4857438896728694,0.5394693755863119,0.3820577744395546,NaN,NaN,NaN,NaN,NaN,NaN,71.54223219590979
2020-08-09T20:00:00-04:00,390.41,400.21,385.44,395.78,198449.17956,236671.90367650037,328.31,315.08,337.48,227.26749999999998,177.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8042374141755835,2.4,2.2,0.6,0.5,-2.475769277857988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,72.61529605889649
2020-08-10T20:00:00-04:00,395.77,398.3,364.77,378.88,231283.23171,240599.98472300038,337.55,315.08,351.1,227.26749999999998,177.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.71871099850518,2.4,2.2,0.6,0.5,-2.523083145744647,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,64.3868299662323
2020-08-11T20:00:00-04:00,378.92,389.57,365.19,387.27,193171.51967,234803.94287500036,341.695,315.08,368.06,227.2575,181.63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.7477658466732302,2.4,2.2,0.6,0.5,-2.504899019214604,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,66.42113786996397
2020-08-12T20:00:00-04:00,387.27,432.94,376.46,424.94,363868.54268,243950.20776950038,356.28,324.05000000000007,373.93,227.2575,181.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9066893751782892,2.4,2.2,0.6,0.5,-2.415808280080156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.68841086547361
2020-08-13T20:00:00-04:00,425,445.45,417.52,438.83,320572.97833,247724.5354180004,372.83,330.30500000000006,387.81,227.2575,184.555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9571990106295025,2.4,2.2,0.6,0.5,-2.387407024253774,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75.77068517680611
2020-08-14T20:00:00-04:00,438.83,443.33,428,432.55,170960.91532,244362.32967200037,375.87,330.30500000000006,366.58,227.805,184.555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.918215206184855,2.4,2.2,0.6,0.5,-2.405588484412994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,72.95934206335428
2020-08-15T20:00:00-04:00,432.67,437,412.51,433.7,198013.70389,233659.04532550034,375.87,330.30500000000006,377.28,228.7125,186.40000000000003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,78.404682865828,1.912280050040275,2.4,2.2,0.6,0.5,-2.406709183913204,0.578884283061227,0.4793298984674449,NaN,NaN,NaN,NaN,NaN,NaN,73.15576246347187
